#pageid,age,agePerEdit,anonymousEditorRate,ari,auxiliaryVerbRate,bormuth,brokenLinkCount,categoryCount,characterCount,colemanLiauIndex,complexWordRate,conjunctionRate,currency,daleChall,difficultWordRate,discussionEditCount,easyWordRate,editCount,editorCount,editorRate,editsPerEditor,externalLinkCount,externalLinksPerSection,fileCount,fleschKincaidGradeLevel,fleschReadingEase,forcastGradeLevel,gunningFogIndex,headingCount,imageCount,imagesPerSection,inLinkCount,informationToNoiseRatio,internalLinkCount,languageLinkCount,linkRate,listRate,lix,longSentenceRate,longWordRate,longestSectionLength,longestSentenceLength,longestSubsectionLength,longestSubsubsectionLength,miyazaki,nominalizationRate,oneSyllableWordCount,oneSyllableWordRate,pageRank,paragraphCount,paragraphLength,passiveSentenceRate,peacockWordRate,prepositionRate,pronounRate,questionCount,questionRate,reciprocity,referenceCount,referenceSectionRate,referenceSectionsCount,referenceWordRate,registeredEditorRate,sectionCount,sectionLength,sectionNesting,sentenceBeginArticleRate,sentenceBeginCoordinatingConjunctionRate,sentenceBeginInterrogativePronounRate,sentenceBeginPrepositionRate,sentenceBeginPronounRate,sentenceBeginSubordinatingConjunctionRate,sentenceCount,sentenceLength,shortSentenceRate,shortestSectionLength,shortestSentenceLength,shortestSubsectionLength,shortestSubsubsectionLength,smogIndex,stopwordRate,subsectionCount,subsectionLength,subsectionNesting,subsubsectionCount,subsubsectionLength,syllableCount,tableCount,templateCount,to_be_verbRate,triviaSectionsCount,weaselWordRate,wordCount,wordLength,wordSyllables,has_flaw
10103814,1754,27.40625,54.6875,15.9447507788,0.0,2.96817850156,0,3,1293,18.1054672897,30.3738317757,0.0,98,14.3344445483,62.1495327103,2,37.8504672897,64,23,0.3594,2.7826,7,3.5,0,16.288364486,10.0463161994,13.8317757009,19.2828660436,2,0,0.0,8,0.448598130841,17,0,0.0990566037736,0.0,59.8894080997,8.33333333333,42.0560747664,0,37,57.0751,21.4702,17.2240155763,0.0,88,41.1214953271,0.000000,9,1.33333333333,25.0,0.934579439252,0.0,0.0,0,0.0,0.470588235294,6,3.0,1,0.0283018867925,45.3125,2,0.0,0.0,16.6666666667,0.0,0.0,0.0,8.33333333333,0.0,12,17.8333333333,41.6666666667,0,2,4.02423,9.53353,15.747548784,29.4392523364,0,32.5267,0,0,29.6137,452,0,12,1.8691588785,0,0.467289719626,214,6.04205607477,2.11214953271,yes
10120909,1753,44.9487179487,7.69230769231,8.72311454311,0.0,8.24435099743,0,4,1319,11.7633590734,14.6718146718,0.0,89,10.100897426,37.0656370656,3,62.9343629344,39,20,0.5128,1.9500,27,3.85714285714,0,9.22077220077,50.9212998713,12.528957529,10.8020592021,7,1,0.142857142857,84,0.30888030888,94,0,0.174418604651,0.619469026549,35.8854568855,9.52380952381,23.5521235521,104,35,57.0751,21.4702,45.602989704,0.0,129,49.8069498069,0.000000,7,3.0,28.5714285714,0.772200772201,0.0,0.0,0,0.0,0.893617021277,41,5.85714285714,1,0.158914728682,92.3076923077,7,22.1428571429,0.0,28.5714285714,0.0,0.0,19.0476190476,4.7619047619,0.0,21,12.3333333333,66.6666666667,0,1,4.02423,9.53353,10.3678839761,36.2934362934,0,32.5267,0,0,29.6137,439,0,48,3.4749034749,0,0.0,259,5.09266409266,1.69498069498,yes
10125431,1753,83.4761904762,0.0,5.07239583333,0.0,10.7452445417,0,6,171,4.4246875,21.875,0.0,26,9.19657916667,34.375,4,65.625,21,17,0.8095,1.2353,2,1.0,0,5.73125,58.7220833333,11.09375,9.81666666667,11,0,0.0,159,0.625,218,5,1.8064516129,0.0,30.7916666667,0.0,28.125,15,14,2,0,59.4059166667,0.0,19,59.375,0.000001,1,12.0,8.33333333333,0.0,0.0,0.0,0,0.0,0.729357798165,0,0.0,0,0.0,100.0,2,7.5,1.5,8.33333333333,0.0,0.0,0.0,0.0,0.0,12,2.66666666667,100.0,0,1,2,0,7.18330013267,12.5,3,2.0,2.0,6,0.0,55,6,44,3.125,0,0.0,32,5.34375,1.71875,yes
10150321,1752,37.2765957447,6.3829787234,10.2158522727,0.0,6.69555429545,0,2,977,14.1689204545,27.2727272727,0.0,84,11.8079522727,48.2954545455,16,51.7045454545,47,10,0.2128,4.7000,9,2.25,0,9.48409090909,46.6586363636,13.7784090909,15.3090909091,7,0,0.0,19,0.443181818182,26,0,0.172413793103,0.271966527197,53.6136363636,6.25,42.6136363636,90,46,36,21.4702,39.5420454545,0.0,73,41.4772727273,0.000000,8,2.0,18.75,0.568181818182,0.0,0.0,0,0.0,0.730769230769,10,1.42857142857,0,0.0574712643678,93.6170212766,4,26.75,0.75,37.5,0.0,0.0,6.25,0.0,6.25,16,11.0,75.0,0,1,7,9.53353,12.4868329805,42.6136363636,3,21.6666666667,0.0,0,29.6137,310,0,12,4.54545454545,0,1.70454545455,176,5.55113636364,1.76136363636,yes
10160815,1751,28.2419354839,14.5161290323,12.5798842462,0.0,3.98320425692,0,3,2683,13.7708893281,20.5533596838,0.0,311,13.3328033315,55.7312252964,16,44.2687747036,62,17,0.2742,3.6471,7,1.75,0,12.5159599097,37.5166106719,14.1304347826,15.4499153021,9,1,0.25,8,0.51185770751,56,0,0.142,0.0215264187867,50.2848673066,17.8571428571,32.2134387352,427,101,162,21.4702,30.6679768492,0.197628458498,198,39.1304347826,0.000000,14,2.0,10.7142857143,0.790513833992,0.0,0.0,0,0.0,0.142857142857,0,0.0,1,0.0,85.4838709677,4,117.5,1.25,7.14285714286,0.0,0.0,7.14285714286,32.1428571429,0.0,28,18.0714285714,53.5714285714,0,1,21,9.53353,13.5559732582,32.4110671937,5,83.6,0.0,0,29.6137,903,0,12,1.18577075099,0,0.592885375494,506,5.3023715415,1.78458498024,yes
10162014,1751,19.6741573034,15.7303370787,8.40589497459,0.0,7.72153901694,0,2,1217,12.2438528139,20.3463203463,0.0,103,10.9701543572,43.29004329,3,56.70995671,89,22,0.2472,4.0455,2,0.5,0,7.73821193299,57.4720383964,13.5064935065,12.1559194429,14,0,0.0,66,0.458874458874,90,0,0.215596330275,0.443324937028,40.3465085639,4.34782608696,30.303030303,119,34,0,21.4702,46.6879553924,0.0,100,43.29004329,0.000000,10,2.3,4.34782608696,0.4329004329,0.0,0.0,0,0.0,0.733333333333,0,0.0,0,0.0,84.2696629213,4,40.75,2.5,8.69565217391,0.0,0.0,4.34782608696,0.0,0.0,23,10.0434782609,69.5652173913,0,2,0,9.53353,10.8297093066,32.9004329004,10,0.0,0.0,0,29.6137,380,0,32,2.1645021645,0,0.0,231,5.2683982684,1.64502164502,yes
10182100,1750,25.3623188406,30.4347826087,7.60494425864,0.0,6.77206243367,0,6,2713,8.96516722408,7.85953177258,0.0,67,11.0774179487,42.3076923077,7,57.6923076923,69,26,0.3768,2.6538,5,0.714285714286,0,6.47193979933,75.972335563,10.9698996656,9.27714604236,7,0,0.0,8,0.413043478261,20,0,0.0458553791887,0.0,30.7179487179,7.69230769231,15.3846153846,165,88,57.0751,21.4702,50.3009888517,0.167224080268,360,60.2006688963,0.000000,23,1.69565217391,20.5128205128,0.0,0.0,0.0,0,0.0,0.4,3,0.428571428571,1,0.00529100529101,69.5652173913,7,74.4285714286,0.0,5.12820512821,5.12820512821,0.0,12.8205128205,17.9487179487,2.5641025641,39,15.3333333333,64.1025641026,0,1,4.02423,9.53353,9.01280684488,33.6120401338,0,32.5267,0,0,29.6137,815,0,43,2.17391304348,0,1.00334448161,598,4.53678929766,1.36287625418,yes
10184595,2372,13.9529411765,20.5882352941,13.4732044276,0.0,5.1928757068,0,3,4393,15.1265699874,25.2206809584,0.0,20,12.2164008099,48.8020176545,59,51.1979823455,170,35,0.2059,4.8571,7,1.16666666667,1,13.4541672972,29.990058568,12.3392181589,17.1371612722,6,0,0.0,4,0.336696090794,31,0,0.0455696202532,0.00126422250316,54.9488300406,11.1111111111,37.3266078184,299,43,57.0751,21.4702,27.0683556396,0.378310214376,405,51.0718789407,0.000000,15,3.0,44.4444444444,0.126103404792,0.0,0.0,0,0.0,0.129032258065,0,0.0,0,0.0,79.4117647059,6,120.0,0.0,13.3333333333,0.0,0.0,11.1111111111,6.66666666667,6.66666666667,45,17.6222222222,40.0,0,2,4.02423,9.53353,14.5470053838,40.3530895334,0,32.5267,0,0,29.6137,1490,0,14,3.65699873897,0,0.882723833544,793,5.53972257251,1.8789407314,yes
10190377,1749,62.4642857143,10.7142857143,11.5191521739,0.0,5.76868691304,0,6,629,14.3287826087,32.1739130435,0.0,24,12.1758478261,49.5652173913,2,50.4347826087,28,14,0.5000,2.0000,3,3.0,0,14.1292934783,19.3661141304,12.0434782609,18.6195652174,1,0,0.0,8,0.478260869565,15,1,0.19298245614,0.0,48.2880434783,0.0,33.9130434783,0,22,57.0751,21.4702,34.6084304348,0.869565217391,61,53.0434782609,0.000000,1,8.0,25.0,0.0,0.0,0.0,0,0.0,0.533333333333,0,0.0,0,0.0,89.2857142857,1,0.0,0.0,12.5,0.0,0.0,12.5,37.5,0.0,8,14.375,50.0,0,2,4.02423,9.53353,14.7792189894,42.6086956522,0,32.5267,0,0,29.6137,235,0,22,4.34782608696,0,0.0,115,5.46956521739,2.04347826087,yes
1021987,2655,45.775862069,22.4137931034,13.4644692737,0.0,5.07612078101,0,3,1972,14.9683798883,26.5363128492,0.0,110,12.2870215642,49.1620111732,8,50.8379888268,58,34,0.5862,1.7059,7,1.75,0,12.6178156425,36.4810251397,14.469273743,17.7745251397,5,1,0.25,9,0.416201117318,29,1,0.0994318181818,0.126550868486,52.5368715084,20.0,34.6368715084,154,58,0,21.4702,27.1251251397,0.279329608939,132,36.8715083799,0.000000,8,2.5,50.0,0.558659217877,0.0,0.0,0,0.0,0.310344827586,9,1.8,1,0.0255681818182,77.5862068966,4,61.75,0.25,35.0,0.0,0.0,5.0,15.0,5.0,20,17.9,50.0,0,1,0,9.53353,14.9373363863,39.9441340782,1,0.0,0.0,0,29.6137,644,0,16,3.91061452514,0,0.837988826816,358,5.50837988827,1.79888268156,yes
10251930,1746,29.1,40.0,6.29887096774,0.0,6.87355983871,0,2,157,10.1590322581,22.5806451613,0.0,0,12.1705774194,51.6129032258,2,48.3870967742,60,26,0.4333,2.3077,3,1.5,0,8.74862903226,46.1429435484,13.7096774194,12.1322580645,2,0,0.0,14,0.645161290323,35,0,1.3,0.802631578947,46.4596774194,0.0,38.7096774194,0,15,57.0751,21.4702,54.9136129032,0.0,13,41.935483871,0.000000,1,4.0,0.0,0.0,0.0,0.0,0,0.0,0.4,3,1.5,1,0.1,60.0,2,0.0,0.0,0.0,0.0,0.0,0.0,25.0,0.0,4,7.75,100.0,0,1,4.02423,9.53353,10.2456883731,35.4838709677,0,32.5267,0,0,29.6137,56,0,14,3.22580645161,0,3.22580645161,31,5.06451612903,1.8064516129,yes
10253524,1746,18.1875,20.8333333333,4.1599474848,0.0,8.81475865819,0,2,1594,6.97364197531,11.7283950617,0.0,84,10.7479307905,43.5185185185,5,56.4814814815,96,26,0.2708,3.6923,9,1.8,0,3.23115533444,80.5099751244,11.8055555556,6.6256863829,7,0,0.0,11,0.496913580247,19,1,0.0970873786408,0.0830860534125,25.5148332412,0.0,20.6790123457,211,27,209,21.4702,63.2175671642,0.0,177,54.6296296296,0.000000,26,2.57692307692,7.46268656716,0.0,0.0,0.0,0,0.0,0.578947368421,9,1.28571428571,1,0.0291262135922,79.1666666667,5,53.0,0.4,8.9552238806,0.0,0.0,1.49253731343,5.97014925373,0.0,67,4.83582089552,92.5373134328,0,1,0,9.53353,7.12491519587,32.4074074074,2,104.5,0.0,0,29.6137,465,1,30,2.16049382716,0,0.0,324,4.91975308642,1.43518518519,yes
10258260,1746,44.7692307692,41.0256410256,8.51294117647,0.0,7.13043335817,0,7,1614,12.3256862745,14.3790849673,0.0,63,11.5214069281,46.7320261438,6,53.2679738562,39,15,0.3846,2.6000,3,0.6,0,8.01610457516,55.7584705882,13.6764705882,9.83163398693,7,0,0.0,59,0.326797385621,90,0,0.113712374582,0.0,40.5921568627,0.0,30.3921568627,135,22,121,21.4702,46.2732117647,0.0,129,42.1568627451,0.000000,4,7.5,13.3333333333,0.980392156863,0.0,0.0,0,0.0,0.655555555556,2,0.285714285714,1,0.0066889632107,58.9743589744,5,51.8,0.4,0.0,0.0,0.0,13.3333333333,10.0,0.0,30,10.2,80.0,0,1,12,9.53353,9.63324958071,35.6209150327,2,66.5,0.0,0,29.6137,509,0,54,2.28758169935,0,0.653594771242,306,5.27450980392,1.66339869281,yes
10272167,1745,16.1574074074,20.3703703704,11.1048923679,0.0,5.19971334192,0,3,4842,10.6377495108,10.2739726027,0.0,84,11.7882692055,45.2054794521,1,54.7945205479,108,22,0.2037,4.9091,1,0.125,0,9.90841017613,60.4300829746,12.5,12.2855890411,8,2,0.25,2,0.37866927593,65,0,0.0714285714286,0.11393514461,44.8039921722,32.0,24.3639921722,482,56,57.0751,21.4702,36.7398034442,0.0,511,50.0,0.000000,22,2.27272727273,32.0,0.0,0.0,0.0,0,0.0,0.0307692307692,0,0.0,0,0.0,79.6296296296,8,122.5,0.0,26.0,2.0,0.0,10.0,10.0,4.0,50,20.44,40.0,0,1,4.02423,9.53353,10.9372539332,36.4970645793,0,32.5267,0,0,29.6137,1518,0,14,1.95694716243,1,0.391389432485,1022,4.73776908023,1.48532289628,yes
10274770,1745,64.6296296296,3.7037037037,6.92607645875,0.0,6.51159587324,0,1,351,10.3604225352,21.1267605634,0.0,117,12.1457828974,50.7042253521,5,49.2957746479,27,12,0.4444,2.2500,2,1.0,0,8.30937625755,53.554084507,11.338028169,12.5078470825,4,0,0.0,7,0.492957746479,17,0,0.281690140845,0.915576694411,36.9034205231,0.0,26.7605633803,7,28,0,21.4702,52.5999899396,0.0,41,57.7464788732,0.000000,2,3.5,14.2857142857,1.40845070423,0.0,0.0,0,0.0,0.411764705882,0,0.0,0,0.0,96.2962962963,2,3.5,1.0,42.8571428571,0.0,0.0,0.0,0.0,0.0,7,10.1428571429,71.4285714286,0,1,0,9.53353,11.0178372574,30.985915493,2,0.0,0.0,0,29.6137,120,0,12,1.40845070423,0,0.0,71,4.94366197183,1.69014084507,yes
1029983,2652,20.4,22.3076923077,13.1132761162,0.0,6.67382792575,0,2,8467,11.9658284714,16.9194865811,0.0,215,10.0061607013,33.2555425904,11,66.7444574096,130,46,0.3538,2.8261,2,0.222222222222,0,12.7023757907,44.1615818645,11.1347724621,15.788847264,10,0,0.0,27,0.287631271879,74,1,0.0451877934272,0.0064139941691,49.5071239943,30.2631578947,26.9544924154,505,54,181,21.4702,28.8934321071,0.175029171529,1013,59.1015169195,0.000000,22,3.45454545455,46.0526315789,0.175029171529,0.0,0.0,0,0.0,0.364864864865,0,0.0,0,0.0,77.6923076923,9,174.111111111,0.111111111111,27.6315789474,3.94736842105,0.0,17.1052631579,9.21052631579,3.94736842105,76,22.5526315789,35.5263157895,0,1,181,9.53353,13.6992375528,42.8821470245,1,181.0,0.0,0,29.6137,2832,0,12,3.55892648775,0,0.583430571762,1714,4.93990665111,1.65227537923,yes
10301296,1744,45.8947368421,13.1578947368,14.1551515152,0.0,5.1094291548,0,2,3476,15.2249044586,25.7961783439,0.0,100,12.0731100367,47.4522292994,2,52.5477707006,38,20,0.5263,1.9000,1,0.25,0,14.4359583092,25.4590513414,12.3089171975,17.9305925497,4,0,0.0,28,0.37898089172,37,5,0.0769230769231,0.202046035806,53.9029144953,24.2424242424,34.872611465,45,47,57.0751,21.4702,24.4586209226,0.15923566879,322,51.2738853503,0.000000,11,3.0,42.4242424242,0.796178343949,0.0,0.0,0,0.0,0.756756756757,0,0.0,0,0.0,86.8421052632,4,14.25,0.0,45.4545454545,0.0,0.0,6.06060606061,12.1212121212,3.0303030303,33,19.0303030303,45.4545454545,0,2,4.02423,9.53353,15.1355975243,38.3757961783,0,32.5267,0,0,29.6137,1203,0,16,3.1847133758,0,0.955414012739,628,5.53503184713,1.91560509554,yes
10302777,1744,23.8904109589,4.1095890411,10.630320943,0.0,6.8451664137,0,1,3090,12.7739932886,20.3020134228,0.0,151,10.9913186027,41.7785234899,11,58.2214765101,73,22,0.3014,3.3182,14,1.55555555556,0,10.6438255034,45.9706978145,11.7701342282,14.2336258819,13,0,0.0,165,0.295302013423,11,0,0.0236486486486,0.421875,45.6511787988,7.69230769231,30.3691275168,167,53,0,21.4702,38.2262675959,0.0,327,54.8657718121,0.000000,14,2.78571428571,35.8974358974,0.503355704698,0.0,0.0,0,0.0,15.0,4,0.307692307692,1,0.00675675675676,95.8904109589,9,51.5555555556,0.444444444444,20.5128205128,0.0,0.0,5.12820512821,2.5641025641,2.5641025641,39,15.2820512821,48.7179487179,0,1,0,9.53353,12.6476382124,39.932885906,4,0.0,0.0,0,29.6137,1024,0,16,3.18791946309,0,0.335570469799,596,5.18456375839,1.71812080537,yes
1031728,2651,69.7631578947,10.5263157895,9.06222645618,0.0,6.37135735057,0,5,812,10.862754491,20.9580838323,0.0,11,11.4808355471,44.9101796407,3,55.0898203593,38,25,0.6579,1.5200,2,1.0,0,10.2566575939,48.5679695155,12.2754491018,14.4559608057,3,0,0.0,23,0.455089820359,18,2,0.170731707317,0.474358974359,42.7267283615,9.09090909091,27.5449101796,1,39,0,21.4702,44.4747561241,0.0,86,51.497005988,0.000000,4,2.75,0.0,0.59880239521,0.0,0.0,0,0.0,1.27777777778,0,0.0,0,0.0,89.4736842105,2,0.5,0.5,9.09090909091,0.0,0.0,9.09090909091,9.09090909091,9.09090909091,11,15.1818181818,54.5454545455,0,1,0,9.53353,12.7700842092,38.9221556886,1,0.0,0.0,0,29.6137,282,0,31,0.59880239521,0,0.0,167,4.8622754491,1.68862275449,yes
