#pageid,age,agePerEdit,anonymousEditorRate,ari,auxiliaryVerbRate,bormuth,brokenLinkCount,categoryCount,characterCount,colemanLiauIndex,complexWordRate,conjunctionRate,currency,daleChall,difficultWordRate,discussionEditCount,easyWordRate,editCount,editorCount,editorRate,editsPerEditor,externalLinkCount,externalLinksPerSection,fileCount,fleschKincaidGradeLevel,fleschReadingEase,forcastGradeLevel,gunningFogIndex,headingCount,imageCount,imagesPerSection,inLinkCount,informationToNoiseRatio,internalLinkCount,languageLinkCount,linkRate,listRate,lix,longSentenceRate,longWordRate,longestSectionLength,longestSentenceLength,longestSubsectionLength,longestSubsubsectionLength,miyazaki,nominalizationRate,oneSyllableWordCount,oneSyllableWordRate,pageRank,paragraphCount,paragraphLength,passiveSentenceRate,peacockWordRate,prepositionRate,pronounRate,questionCount,questionRate,reciprocity,referenceCount,referenceSectionRate,referenceSectionsCount,referenceWordRate,registeredEditorRate,sectionCount,sectionLength,sectionNesting,sentenceBeginArticleRate,sentenceBeginCoordinatingConjunctionRate,sentenceBeginInterrogativePronounRate,sentenceBeginPrepositionRate,sentenceBeginPronounRate,sentenceBeginSubordinatingConjunctionRate,sentenceCount,sentenceLength,shortSentenceRate,shortestSectionLength,shortestSentenceLength,shortestSubsectionLength,shortestSubsubsectionLength,smogIndex,stopwordRate,subsectionCount,subsectionLength,subsectionNesting,subsubsectionCount,subsubsectionLength,syllableCount,tableCount,templateCount,to_be_verbRate,triviaSectionsCount,weaselWordRate,wordCount,wordLength,wordSyllables,has_flaw
1035840,2649,189.214285714,0.0,17.2009607843,0.0,4.52256398039,0,1,2649,13.7345294118,21.7647058824,0.0,54,11.1720686275,38.8235294118,1,61.1764705882,14,10,0.7143,1.4000,1,0.5,0,16.3992156863,27.9531372549,11.8235294118,20.0392156863,2,1,0.5,62,0.43137254902,3,0,0.00788954635108,13.8614,63.6274509804,50.0,35.2941176471,471,64,49.4853,58.3338,13.0404745098,0.392156862745,278,54.5098039216,0.000000,6,3.0,50.0,0.0,0.0,0.0,0,0.0,20.6666666667,12,6.0,1,0.0236686390533,100.0,2,235.5,0.0,38.8888888889,0.0,0.0,11.1111111111,5.55555555556,0.0,18,28.3333333333,27.7777777778,0,1,3.19164,5.25678,16.6014705087,40.9803921569,0,56.195,0,0,106.533,905,0,19,2.54901960784,0,0.392156862745,510,5.19411764706,1.77450980392,yes
10359759,1741,7.07723577236,37.8048780488,8.77883908046,0.0,7.70983391954,0,3,744,11.9390344828,23.4482758621,0.0,26,10.6607298851,40.6896551724,12,59.3103448276,246,75,0.3049,3.2800,1,0.5,0,9.38594827586,49.291795977,12.2413793103,14.2126436782,2,0,0.0,143,0.365517241379,133,6,0.0694444444444,13.8614,43.117816092,0.0,31.0344827586,104,22,49.4853,58.3338,45.3609333333,0.0,75,51.724137931,0.000001,3,4.0,75.0,0.0,0.0,0.0,0,0.0,1.07518796992,0,0.0,1,0.0,62.1951219512,2,52.0,0.0,0.0,0.0,0.0,8.33333333333,41.6666666667,0.0,12,12.0833333333,75.0,0,1,3.19164,5.25678,12.2195444573,42.0689655172,0,56.195,0,0,106.533,249,0,29,8.27586206897,0,0.689655172414,145,5.13103448276,1.71724137931,yes
10367686,1741,102.411764706,23.5294117647,5.80297297297,0.0,7.23486234054,0,3,511,8.61252252252,9.90990990991,0.0,69,11.2996726126,45.045045045,0,54.954954955,17,11,0.6471,1.5455,4,1.33333333333,0,5.74800900901,73.6225540541,12.2972972973,8.40396396396,3,0,0.0,501,0.36036036036,315,1,0.0630630630631,0.343195266272,29.118018018,0.0,18.018018018,26,26,49.4853,58.3338,57.1564810811,0.0,57,51.3513513514,0.000022,4,2.5,40.0,0.0,0.0,0.0,0,0.0,1.59047619048,0,0.0,0,0.0,76.4705882353,3,8.66666666667,0.0,20.0,0.0,0.0,0.0,30.0,0.0,10,11.1,80.0,0,1,3.19164,5.25678,8.74456264654,39.6396396396,0,56.195,0,0,106.533,160,1,21,4.5045045045,0,0.0,111,4.6036036036,1.44144144144,yes
1039975,2648,115.130434783,56.5217391304,9.7184057971,0.0,7.38748885507,0,1,688,11.608115942,18.115942029,0.0,2,10.4613086957,38.4057971014,0,61.5942028986,23,8,0.3478,2.8750,2,0.666666666667,0,10.3131884058,48.4325362319,11.6304347826,13.3797101449,3,0,0.0,4,0.391304347826,4,0,0.0220588235294,0.0933333333333,45.0434782609,11.1111111111,29.7101449275,44,36,49.4853,58.3338,41.8686811594,0.0,77,55.7971014493,0.000000,2,4.5,55.5555555556,0.724637681159,0.0,0.0,0,0.0,1.0,0,0.0,1,0.0,43.4782608696,3,14.6666666667,0.0,44.4444444444,0.0,0.0,0.0,22.2222222222,0.0,9,15.3333333333,55.5555555556,0,1,3.19164,5.25678,12.1287092918,39.8550724638,0,56.195,0,0,106.533,233,0,21,5.07246376812,0,0.0,138,4.98550724638,1.6884057971,yes
1041603,2647,8.04559270517,48.9361702128,14.2300518447,0.0,4.88070796648,0,5,4337,16.3285543767,32.625994695,0.0,4,12.590880082,51.3262599469,12,48.6737400531,329,98,0.2979,3.3571,15,1.66666666667,0,14.6462322161,20.5781956836,13.4151193634,19.9049433325,9,3,0.333333333333,286,0.348806366048,232,2,0.165535956581,0.263,59.9745599228,11.3636363636,42.8381962865,120,49,49.4853,58.3338,24.0103426573,0.397877984085,331,43.899204244,0.000001,20,2.2,31.8181818182,0.53050397878,0.0,0.0,0,0.0,1.23275862069,12,1.33333333333,1,0.0162822252374,51.0638297872,9,43.5555555556,0.0,6.81818181818,0.0,0.0,25.0,11.3636363636,4.54545454545,44,17.1363636364,47.7272727273,0,1,3.19164,5.25678,15.9509564406,32.3607427056,0,56.195,0,0,106.533,1505,0,37,2.6525198939,0,0.397877984085,754,5.75198938992,1.99602122016,yes
10440080,1737,23.7945205479,36.9863013699,10.2817414702,0.0,7.06192875484,0,3,15467,10.8265145872,17.3184357542,0.0,19,10.3270945291,36.6542520174,2,63.3457479826,73,22,0.3014,3.3182,2,2.0,0,10.7621463666,50.3255984282,11.2011173184,14.2087302339,1,0,0.0,40,0.269708255742,42,2,0.00218545113956,0.000311235605353,42.1015897064,12.4293785311,23.8981998759,0,51,49.4853,58.3338,39.8475397216,0.248292985723,1890,58.6592178771,0.000000,51,3.47058823529,35.593220339,0.651769087523,0.0,0.0,0,0.0,0.952380952381,0,0.0,0,0.0,63.0136986301,1,0.0,0.0,21.4689265537,2.82485875706,0.0,13.5593220339,16.384180791,2.25988700565,177,18.2033898305,49.1525423729,0,1,3.19164,5.25678,12.7250332229,44.7858472998,0,56.195,0,0,106.533,5257,0,27,3.72439478585,0,1.2104283054,3222,4.80043451273,1.63159528243,yes
10456271,1736,157.818181818,18.1818181818,15.2675257732,0.0,3.58108380137,0,3,1668,16.4148453608,28.1786941581,0.0,44,13.4975716151,56.3573883162,3,43.6426116838,11,9,0.8182,1.2222,4,4.0,0,14.886652921,22.8862680412,13.7628865979,19.0314776632,1,0,0.0,2,0.432989690722,3,1,0.0207612456747,0.026936026936,56.8570446735,20.0,37.4570446735,0,36,49.4853,58.3338,20.0496309278,1.03092783505,121,41.5807560137,0.000000,3,5.0,33.3333333333,0.0,0.0,0.0,0,0.0,0.666666666667,0,0.0,0,0.0,81.8181818182,1,0.0,0.0,20.0,0.0,0.0,13.3333333333,13.3333333333,13.3333333333,15,19.4,33.3333333333,0,2,3.19164,5.25678,15.8062484749,31.2714776632,0,56.195,0,0,106.533,565,0,15,3.43642611684,0,1.37457044674,291,5.73195876289,1.94158075601,yes
10614643,1728,46.7027027027,21.6216216216,11.5470257453,0.0,6.07207305962,0,1,831,12.3987195122,16.4634146341,0.0,126,11.2799563686,42.6829268293,4,57.3170731707,37,14,0.3784,2.6429,6,3.0,0,10.2239837398,54.2174932249,10.5792682927,13.8742547425,2,0,0.0,3,0.34756097561,2,0,0.01875,0.0,49.9295392954,33.3333333333,31.7073170732,0,32,49.4853,58.3338,34.8007831978,0.0,103,62.8048780488,0.000000,4,2.25,44.4444444444,0.0,0.0,0.0,0,0.0,1.5,4,2.0,1,0.025,78.3783783784,2,0.0,0.0,44.4444444444,0.0,0.0,0.0,0.0,0.0,9,18.2222222222,44.4444444444,0,1,3.19164,5.25678,12.4868329805,40.8536585366,0,56.195,0,0,106.533,260,1,16,4.26829268293,0,1.82926829268,164,5.06707317073,1.58536585366,yes
10643805,1727,12.984962406,5.26315789474,14.840251879,0.0,4.42529534829,0,1,14447,12.3055486756,16.5806673547,0.0,99,11.6912751701,42.9308565531,4,57.0691434469,133,22,0.1654,6.0455,3,0.5,0,13.7321729362,42.4299528754,11.4344685243,16.9225324286,6,0,0.0,78,0.239078087375,118,3,0.0276417074878,0.00970200970201,51.7318556673,31.8584070796,26.0061919505,1659,101,49.4853,58.3338,22.2534951916,0.30959752322,1660,57.1035431717,0.000000,69,1.63768115942,46.9026548673,0.515995872033,0.0,0.0,1,0.884955752212,0.661016949153,0,0.0,1,0.0,94.7368421053,6,444.166666667,0.0,23.0088495575,0.884955752212,0.0,9.73451327434,8.84955752212,0.0,113,25.7256637168,30.9734513274,0,1,3.19164,5.25678,14.3121439953,41.8300653595,0,56.195,0,0,106.533,4752,0,21,3.61197110423,0,1.44478844169,2907,4.96972824217,1.6346749226,yes
10655473,1726,143.833333333,0.0,8.66545454545,0.0,7.90238794192,0,3,720,11.3583333333,23.6111111111,0.0,115,10.3167118687,38.1944444444,1,61.8055555556,12,6,0.5000,2.0000,4,2.0,0,8.7723989899,55.4852272727,12.1875,14.6808080808,2,1,0.5,16,0.444444444444,5,1,0.0559440559441,0.0,42.952020202,9.09090909091,29.8611111111,0,37,49.4853,58.3338,45.8928181818,0.0,75,52.0833333333,0.000000,2,5.5,18.1818181818,0.0,0.0,0.0,0,0.0,3.2,0,0.0,1,0.0,100.0,2,0.0,0.0,0.0,0.0,0.0,18.1818181818,27.2727272727,0.0,11,13.0909090909,63.6363636364,0,1,3.19164,5.25678,12.6295001286,44.4444444444,0,56.195,0,0,106.533,235,0,22,2.77777777778,0,1.38888888889,144,5.0,1.63194444444,yes
10669982,1726,49.3142857143,22.8571428571,16.1609937107,0.0,4.20504049686,0,1,1618,18.4642264151,41.1320754717,0.0,3,13.1525779874,54.7169811321,3,45.2830188679,35,14,0.4000,2.5000,2,0.4,1,17.8388679245,-1.36685534591,13.6037735849,23.5194968553,5,0,0.0,4,0.392452830189,2,0,0.011320754717,0.199395770393,65.213836478,6.66666666667,47.5471698113,95,34,49.4853,58.3338,16.3480968553,0.0,113,42.641509434,0.000000,10,1.5,33.3333333333,0.0,0.0,0.0,0,0.0,2.0,3,0.6,1,0.011320754717,77.1428571429,5,45.2,0.0,20.0,0.0,0.0,6.66666666667,13.3333333333,0.0,15,17.6666666667,33.3333333333,0,1,3.19164,5.25678,17.7648230602,33.2075471698,0,56.195,0,0,106.533,596,0,19,3.39622641509,0,0.377358490566,265,6.10566037736,2.24905660377,yes
10671583,1725,172.5,0.0,9.79935483871,0.0,6.12699040215,0,2,433,10.0104301075,18.2795698925,0.0,159,11.1806729032,41.935483871,0,58.064516129,10,5,0.5000,2.0000,1,1.0,0,11.0769032258,48.7753548387,11.6129032258,14.751827957,1,0,0.0,2,0.333333333333,2,0,0.0322580645161,13.8614,40.1053763441,20.0,21.5053763441,0,32,49.4853,58.3338,41.8034645161,1.0752688172,52,55.9139784946,0.000000,1,5.0,40.0,0.0,0.0,0.0,0,0.0,1.0,2,2.0,1,0.0215053763441,100.0,1,0.0,0.0,0.0,0.0,0.0,20.0,40.0,0.0,5,18.6,40.0,0,1,3.19164,5.25678,13.0995049384,39.7849462366,0,56.195,0,0,106.533,153,0,15,3.22580645161,0,6.45161290323,93,4.65591397849,1.64516129032,yes
10678686,1725,37.5,13.0434782609,9.47812578616,0.0,5.60085408176,0,3,1242,10.1070943396,14.3396226415,0.0,77,11.8417100629,46.4150943396,3,53.5849056604,46,22,0.4783,2.0909,7,2.33333333333,0,9.46754716981,58.6512578616,11.8490566038,12.8025157233,3,0,0.0,23,0.494339622642,33,0,0.173745173745,0.274509803922,44.0817610063,13.3333333333,26.4150943396,239,56,49.4853,58.3338,43.0114628931,0.0,144,54.3396226415,0.000000,10,1.5,26.6666666667,1.1320754717,0.0,0.0,0,0.0,0.69696969697,0,0.0,1,0.0,86.9565217391,3,79.6666666667,0.0,0.0,0.0,0.0,13.3333333333,33.3333333333,0.0,15,17.6666666667,53.3333333333,0,1,3.19164,5.25678,11.7177978871,40.0,0,56.195,0,0,106.533,408,0,16,1.50943396226,0,0.377358490566,265,4.68679245283,1.53962264151,yes
10716869,1723,172.3,10.0,3.74163934426,0.0,9.53457879672,0,1,247,5.5906557377,8.19672131148,0.0,387,8.9009642623,29.5081967213,0,70.4918032787,10,3,0.3000,3.3333,0,0.0,0,4.64340983607,83.5011803279,10.6557377049,8.15868852459,0,0,0.361746,11,0.508196721311,13,0,0.0338983050847,13.8614,22.0360655738,0.0,9.83606557377,162.142,18,49.4853,58.3338,65.4676032787,0.0,38,62.2950819672,0.000000,2,2.5,40.0,0.0,0.0,0.0,0,0.0,0.846153846154,0,23.8525,0,0.0,90.0,0,12.5973,0,0.0,0.0,0.0,0.0,60.0,0.0,5,12.2,80.0,21.3365,6,3.19164,5.25678,8.47722557505,45.9016393443,0,56.195,0,0,106.533,80,0,25,6.55737704918,0,1.6393442623,61,4.04918032787,1.31147540984,yes
10833471,1718,31.8148148148,53.7037037037,3.51499453841,0.0,9.72650834003,0,1,2171,4.46634090909,13.8636363636,0.0,167,10.0857919309,39.7727272727,0,60.2272727273,54,14,0.2593,3.8571,9,2.25,1,4.80795983087,66.6670754052,11.3068181818,6.90979563073,4,0,0.0,9,0.579545454545,20,0,0.05,0.0,27.7290345314,0.77519379845,24.3181818182,275,43,49.4853,58.3338,65.6783698379,0.0,255,57.9545454545,0.000000,44,2.93181818182,2.32558139535,1.36363636364,0.0,0.0,0,0.0,0.45,4,1.0,1,0.00909090909091,46.2962962963,4,102.5,0.0,43.4108527132,0.0,0.0,3.1007751938,1.5503875969,0.0,129,3.41085271318,96.1240310078,0,1,3.19164,5.25678,6.76643684556,33.4090909091,0,56.195,0,0,106.533,711,0,33,0.909090909091,0,0.454545454545,440,4.93409090909,1.61590909091,yes
10884986,1715,35.0,16.3265306122,10.562,0.0,6.51846383333,0,5,624,12.828,25.0,0.0,2,11.3544166667,44.1666666667,3,55.8333333333,49,26,0.5306,1.8846,1,1.0,0,12.975,28.755,12.125,16.0,1,1,1.0,22,0.491666666667,26,2,0.110169491525,0.470852017937,45.8333333333,0.0,30.8333333333,96,25,49.4853,58.3338,38.4766,0.833333333333,63,52.5,0.000000,2,4.0,50.0,0.833333333333,0.0,0.0,0,0.0,0.846153846154,0,0.0,0,0.0,83.6734693878,1,96.0,0.0,50.0,0.0,0.0,0.0,25.0,0.0,8,15.0,50.0,0,1,3.19164,5.25678,13.6066017178,43.3333333333,0,56.195,0,0,106.533,231,0,35,5.0,0,0.833333333333,120,5.2,1.925,yes
1089165,2631,48.7222222222,24.0740740741,8.74563740536,0.0,7.57851538101,0,1,1804,11.3148066298,20.4419889503,0.0,71,10.5826123798,39.7790055249,5,60.2209944751,54,24,0.4444,2.2500,14,2.8,0,9.91402701044,47.8640505423,12.0856353591,13.5397585431,5,0,0.0,6,0.389502762431,3,1,0.0112044817927,0.0,42.9654184571,7.40740740741,29.5580110497,189,42,49.4853,58.3338,45.5978770207,0.828729281768,191,52.7624309392,0.000000,4,6.75,37.037037037,0.0,0.0,0.0,0,0.0,2.0,17,3.4,1,0.047619047619,75.9259259259,5,50.6,0.0,14.8148148148,0.0,0.0,25.9259259259,7.40740740741,7.40740740741,27,13.4074074074,70.3703703704,0,1,3.19164,5.25678,12.0676470058,40.6077348066,0,56.195,0,0,106.533,622,1,22,4.14364640884,0,1.93370165746,362,4.98342541436,1.7182320442,yes
10917106,1714,36.4680851064,31.914893617,9.964617737,0.0,7.11467074924,0,4,1549,10.4495718654,18.3486238532,0.0,110,10.2837746177,36.3914373089,3,63.6085626911,47,14,0.2979,3.3571,7,2.33333333333,0,10.5121253823,52.0527140673,11.6513761468,14.606116208,3,0,0.0,4,0.373088685015,94,0,0.0495356037152,0.0555555555556,40.7966360856,5.55555555556,22.629969419,278,43,49.4853,58.3338,41.1099051988,0.0,182,55.6574923547,0.000000,6,3.0,55.5555555556,0.611620795107,0.0,0.0,0,0.0,0.0425531914894,1,0.333333333333,1,0.0030959752322,68.085106383,3,92.6666666667,0.0,0.0,0.0,0.0,22.2222222222,22.2222222222,5.55555555556,18,18.1666666667,38.8888888889,0,1,3.19164,5.25678,13.0,36.0856269113,0,56.195,0,0,106.533,527,0,29,3.36391437309,0,0.611620795107,327,4.7370030581,1.61162079511,yes
10932669,1713,77.8636363636,9.09090909091,14.2777777778,0.0,4.96185285185,0,2,498,18.1903703704,32.0987654321,0.0,317,13.0783222222,55.5555555556,3,44.4444444444,22,12,0.5455,1.8333,4,1.33333333333,0,14.0033950617,18.7102777778,12.7777777778,18.2395061728,3,0,0.0,4,0.530864197531,3,0,0.0493827160494,0.590909090909,61.6481481481,16.6666666667,48.1481481481,33,33,49.4853,58.3338,23.533,0.0,39,48.1481481481,0.000000,2,3.0,50.0,0.0,0.0,0.0,0,0.0,1.33333333333,0,0.0,0,0.0,90.9090909091,3,11.0,0.0,16.6666666667,0.0,0.0,0.0,16.6666666667,0.0,6,13.5,50.0,0,1,3.19164,5.25678,14.401754251,37.037037037,0,56.195,0,0,106.533,167,0,15,3.7037037037,0,0.0,81,6.14814814815,2.06172839506,yes
